citta,nome,amenity,cuisine,indirizzo,telefono,sito,email_osm,email_sito
bologna,Toro Loco Steakhouse,restaurant,barbecue;pasta;pizza;steak_house,"Via Giacomo Puccini 35, 40026 Bologna",+39 0542 682870,,,
bologna,Pizzeria Nero & Invidia,restaurant,italian_pizza,"Via Olindo Guerrini ,  Bologna",,,,
bologna,T-Bone Station,restaurant,,"Via Aldo Moro , 40033 Bologna",,,,
bologna,Osaka,restaurant,,"Via Aldo Moro , 40033 Bologna",,,,
bologna,Rossopomodoro,restaurant,pizza;seafood,"Via Aldo Moro , 40033 Bologna",,,,
bologna,Basilicum,restaurant,,"Via Aldo Moro , 40033 Bologna",,,,
bologna,Trattoria la Tagliata,restaurant,,Bologna,,,,
bologna,Noodles & Sushi,restaurant,,Bologna,,,,
bologna,Il Randagio,restaurant,pizza;regional;italian,"Via Marco Emilio Lepido 7/d, 40132 Bologna",+39 051 641 5336,,,
bologna,Ca' di Gali,restaurant,,Bologna,+39 051 317 9034,https://www.cadigali.it/ristorante/,,
bologna,La Carriola,restaurant,pasta;italian;pizza,"Via della Pietra 31c, 40132 Bologna",+39 051 564201,http://www.pizzerialacarriola.net,,
bologna,Stakko,restaurant,,"Via Giovanni Amendola ,  Bologna",,,,
bologna,Hostaria Va Mo La',restaurant,,Bologna,,,,
bologna,Ristorante Accademia Dei Notturni,restaurant,,"Via Armiggia 42, 40054 Budrio",,https://www.accademiadeinotturni.com/,,
bologna,Ristorante Pizzeria,restaurant,,Bologna,,,,
bologna,"Locanda Trattoria ""Vecchia Roma""",restaurant,regional,"via Olivetta 75, 40037 Sasso Marconi",+39 051 6760082,https://www.trattoriavecchiaroma.com/,,
bologna,Da Massimino,restaurant,italian,"Via Antonio Gramsci 3/1, 40065 Pianoro",+39 051 4126916,https://damassimino.com/,,
bologna,Biagi,restaurant,regional,"Via Saragozza 65, 40123 Bologna",+39 051 4070049,http://www.ristorantebiagi.it/,,
bologna,Autogrill,restaurant,italian;regional,Bologna,,,,
bologna,Shu,restaurant,asian;chinese;hotpot,"Piazza dell'Otto Agosto 30a, 40126 Bologna",+390510933417,https://ristoranteshu.business.site/,,
bologna,Asian Riso Fusion,restaurant,asian,Bologna,,,,
bologna,"Agriturismo Mongiorgi ""I Salici""",restaurant,,"Via Suor Orsola Donati 108,  Anzola dell'Emilia",,,,
bologna,La Grigliata,restaurant,italian;steak_house;barbecue,"Via Casadio 31, 40050 Argelato",,https://www.lagrigliata.com/,,
bologna,Mika,restaurant,chinese;japanese,Bologna,,,,
bologna,L'Artista del Borlengo,restaurant,italian,"Via Circonvallazione Nord 74, 40053 Bazzano",+39051839943,,,
bologna,Il Piccolo Diavolo(Asporto),restaurant,pizza,"Via Mazzini 19, 40053 Bazzano",+39051830542,,,
bologna,Pronto Pizza (Asporto),restaurant,pizza,"Via Monteveglio 7d, 40053 Bazzano",+39051831710,,,
bologna,La Bussola(Asporto),restaurant,pizza,"Via Antonio Zanasi 7, 40053 Bazzano",+390514859779,,,
bologna,Pizza Acrobatica,restaurant,pizza,"Via della Milana 58a, 40026 Imola",+39 0542 45990,,,
bologna,Artigiano,restaurant,regional,"Via San Vitale 159a,  Imola",,,,
bologna,Pizza a Casa di Farouk,restaurant,pizza;kebab,"Via Selice 107, 40026 Imola",+39 0542 33310,,pizzaacasasnc@gmail.com,
bologna,Ristorante Acquario,restaurant,,"Viale Guglielmo Marconi 127,  Imola",,,,
bologna,Pizzeria Cavour,restaurant,pizza,"Via Cavour 102,  Imola",+39 0542 25417,,,
bologna,La Tavernetta,restaurant,,"Via Tito Speri 2, 40026 Imola",,,,
bologna,Quattro quinti,restaurant,pizza;italian_pizza,"Via Marsala 12,  Bologna",+39 0542 363086,https://quattroquinti.it/,,
bologna,Osteria Dei Miracoli,restaurant,regional;italian,"Viale Gian Battista Zappi 6, 40026 Imola",+39 0542 852162,,,
bologna,Pizzeria Bella Napoli,restaurant,pizza,"Viale Carlo Pisacane 41b, 40026 Imola",+39 0542 31644,,,
bologna,Ristorante Pizzeria Donatello,restaurant,pizza,"Via Turibio Baruzzi 15, 40026 Imola",,,,
bologna,Kake Sushi,restaurant,japanese;sushi,"Viale Edmondo De Amicis 8, 40026 Imola",,,,
bologna,Pit Stop 2.0,restaurant,pizza;diner,"Viale Carlo Pisacane 69d, 40026 Imola",+39 054228884,,,
bologna,Il Desiderio della Pizza,restaurant,pizza;italian,"Via Massimo D'Azeglio 12, 40026 Imola",+39054224551,,,
bologna,360gradi Pizzeria,restaurant,pizza,"Via Tommaso Campanella 103, 40026 Imola",+39 391 738 6318,,,
bologna,Trattoria Pizzeria Da Mauro,restaurant,regional;pizza,"Via Zello 50a, 40026 Imola",,,,
bologna,Pizzeria del Vagabondo,restaurant,pizza,"Via Gioacchino Rossini 47, 40026 Imola",,,,
bologna,Trattoria Bar Reno Le Sorelle Casalecchio di Reno,restaurant,italian,"Via 63° Brigata Bolero 20/2,  Casalecchio di Reno",,,,
bologna,Pizzeria Origano,restaurant,pizza,"Via della Resistenza 13,  Casalecchio di Reno",,,,
bologna,Ristorante al mulino,restaurant,,"Via Olivetta 15,  Sasso Marconi",,,,
bologna,La Rupe,restaurant,,"Via Porrettana 557,  Sasso Marconi",+39 339 323 8989,,,
bologna,Pizzeria del Borgo,restaurant,pizza,"Via Porrettana 80,  Sasso Marconi",,,,
bologna,La Trattoria del Melograno,restaurant,,"Via Altedo 4417,  San Pietro in Casale",,,,
bologna,Bigi Ristorante & Pizzeria,restaurant,pizza;italian,"Via della Costituzione 18, 40018 San Pietro in Casale",+39 3756066149,https://bigiristorante.it/,,
bologna,Ristorante al Sole,restaurant,chinese,"Via Giacomo Matteotti 42, 40018 San Pietro in Casale",+39 051 810881,https://www.tripadvisor.it/Restaurant_Review-g970315-d6939682-Reviews-Ristorante_Al_Sole-San_Pietro_in_Casale_Province_of_Bologna_Emilia_Romagna.html,Ciak994@gmail.com,
bologna,Pizzeria Primavera,restaurant,pizza,"Via Giacomo Matteotti 59, 40050 Bologna",,,,
bologna,Bar Trattoria Casa Elvira,restaurant,,"Via Giuseppe Di Vittorio 19,  Castel Maggiore",,,,
bologna,707,restaurant,,"Via Giuseppe Di Vittorio 16a,  Castel Maggiore",,,,
bologna,Ristorante GLAS,restaurant,,"Via Marco Emilio Lepido 217c, 40132 Bologna",+39 051 991 6773,https://www.facebook.com/Ristorante-GLAS-716641048724226/,,
bologna,Bar Pasticceria Tuttifrutti,restaurant,,"Viale Palmiro Togliatti 27b;27,  Bologna",,,,
bologna,Rosticceria Tin Tin,restaurant,,"Via Emilia Ponente 321c, 40132 Bologna",+39 051 569320,,,
bologna,I Tre Trulli Bio Pizzeria,restaurant,,"Via Emilia Ponente 264a, 40132 Bologna",+39 051 619 6086,https://www.facebook.com/tretrullibologna/,,
bologna,Ristorante cinese Felicità,restaurant,chinese,"Via Speranza 10a, 40133 Bologna",+39 051 383863,,,
bologna,Ristorante Mikonos 2,restaurant,,"Via Don Luigi Sturzo 40a, 40135 Bologna",+39 051 437080,http://www.ristorantemikonos.com/,,
bologna,Trattoria Boni,restaurant,regional,"Via Don Luigi Sturzo 22c, 40135 Bologna",+39 051 6154337,https://www.trattoriaboni.it/,,
bologna,Zia Catarì,restaurant,italian,"Via Marzabotto 18b,  Bologna",,,,
bologna,Ristorante La Rosa Dei Venti,restaurant,,"Piazza Andrea Costa 5,  Borgo Tossignano",,,,
bologna,Da Brega,restaurant,regional,"Via Monte La Pieve 2, 40025 Fontanelice",+39 0542 92592,,cris.brega@libero.it,
bologna,i Du Matt,restaurant,italian,"Piazza Roma 7,  Fontanelice",+393342004720,,,
bologna,Trattoria Tedeschi Lisetta,restaurant,,"Piazza del Borgo 18,  Monghidoro",,,,
bologna,Trattoria da Carlet,restaurant,,"Via Vittorio Emanuele secondo 20,  Monghidoro",,,,
bologna,Antica Corona (Grottino),restaurant,pizza;mediterranean,"Via Roma 23, 40050 Loiano",+39 051 654 4901,,,
bologna,Agriturismo Prato Grande Loiano,restaurant,,"Via delle Piane 3, 40050 Loiano",,,,
bologna,Osteria Nonno Poldo,restaurant,,"Via Castello 3,  Castiglione dei Pepoli",,,,
bologna,Ristorante Abergo Bellavista,restaurant,regional;italian,"Via Sant'Antonio 10, 40035 Baragazza",,,,
bologna,Il Fungo,restaurant,regional,"Via Cavaniccie 6, 40035 Castiglione dei Pepoli",,,,
bologna,Dal Tosco,restaurant,,"Via del Corso - Lagaro 60,  Castiglione dei Pepoli",,,,
bologna,Ristorante Hotel Montegrande,restaurant,italian,"Via Guglielmo Marconi 27, 40042 Lizzano in Belvedere",,,,
bologna,Agriturismo La Collina dei Mandorli,restaurant,,"Via Collina 2,  Marzabotto",,http://www.lacollinadeimandorli.com/,,
bologna,Osteria di Sperticano,restaurant,,"Via Sperticano 42,  Marzabotto",,,,
bologna,Az. Agr. La Riniera,restaurant,,"Via Riniera 2043,  Castel San Pietro Terme",,,,
bologna,ZenzeroBlu,restaurant,burger;chicken;coffee_shop;fish;italian;italian_pizza;pasta,"Viale delle Terme 1113, 40024 Castel San Pietro Terme",,https://zenzero-blu.business.site/,,
bologna,Maraz Sole&Mare,restaurant,,"Piazzale Vittorio Veneto 1,  Castel San Pietro Terme",,,,
bologna,Trattoria San Martino 58,restaurant,,"Via San Martino 58, 47838 Castel San Pietro Terme",,,,
bologna,Trattoria Romagnola,restaurant,regional,"Piazza Acquaderni 8, 40024 Castel San Pietro Terme",,https://m.facebook.com/pages/category/Restaurant/Trattoria-Romagnola-175198019494031/,,
bologna,Il rifugio,restaurant,pizza,"Via Antonio Gramsci 80,  Castel San Pietro Terme",,,,
bologna,Liu,restaurant,chinese,"Via Emilia 107,  Dozza",,,,
bologna,Pizzeria desiderio Toscanella,restaurant,pizza,"Via Poggiaccio 153,  Dozza",,,,
bologna,Oishi,restaurant,japanese;sushi,"Piazza Antonio Gramsci 1, 40060 Toscanella di Dozza",,https://www.oishirestaurant.it/,,
bologna,Agriturismo Villa Buontempo,restaurant,,"Via Valsellustra 30,  Dozza",,,,
bologna,Agriturismo Severoli,restaurant,,"Via Colombarotto 1,  Dozza",,,,
bologna,Agriturismo Ravaglia Grande,restaurant,,"Via di Mezzo 86,  Dozza",,,,
bologna,Villa Solarola,restaurant,,"Via Santa Croce 5b,  Castel Guelfo di Bologna",,,,
bologna,Casa Vallona,restaurant,italian,"Via Enrico De Nicola 10,  Monte San Pietro",+39 346 271 1243,,info@casavallona.com,
bologna,La Tagliolina,restaurant,,"Via Rio Marzatore 41,  Monteveglio",,https://latagliolina.it/,,
bologna,Trattoria Sant Antonio,restaurant,local,"Via Montebudello 24,  Monteveglio",+39 051831725,http://www.trattoriasantantonio.net/,,
bologna,Verratti,restaurant,italian,"Piazza Enrico Berlinguer 11, 40053 Crespellano",+39051964055,https://ristoranteveratti.it/,,
bologna,Due Torri,restaurant,pizza,"Via Quattro Novembre 82, 40056 Crespellano",+39051960233,,,
bologna,da LELE,restaurant,pizza;italian;regional,"Piazza della Pace 9, 40056 Crespellano",+39051960000,,,
bologna,da Luigi (asporto),restaurant,pizza,"Via Venticinque Aprile 2c, 40056 Crespellano",+39051964314,,,
bologna,Ristorante Giocondo,restaurant,,"Via Leonardo da Vinci 19/3,  Zola Predosa",,,,
bologna,Ristorante La Nuova Pizacra,restaurant,,"Via Idice 236,  Ozzano dell'Emilia",,,,
bologna,Agriturismo il Poggio,restaurant,,"Via Monte Armato 8,  Ozzano dell'Emilia",,,,
bologna,Osteria La Palazzina,restaurant,,"Via Bianchina 3,  Ozzano dell'Emilia",,,,
bologna,Pizzeria Ristorante Corte Di Ozzano,restaurant,,"Via Emilia 152,  Ozzano dell'Emilia",,,,
bologna,Pizzeria dei Sogni,restaurant,pizza,"Via Emilia 398,  Ozzano dell'Emilia",+39 051 796533,,,
bologna,Trattoria Berti,restaurant,regional,"Via Pedagna 32,  Ozzano dell'Emilia",,,,
bologna,La Taverna Del Farneto,restaurant,,"Via Carlo Iussi 188,  San Lazzaro di Savena",+39 0516251236,,,
bologna,Trattoria,restaurant,,"Via Brizzi 1c,  San Lazzaro di Savena",,,,
bologna,Igini Sushi,restaurant,sushi,Bologna,+39 051 4851155,https://sushiigini.it/,,
bologna,40068 Pizza & More,restaurant,pizza;italian;bistro,"Via Carlo Iussi 34, 40068 San Lazzaro di Savena",+39 051 2842005,https://40068pizzaemore.com/,info@40068pizzaemore.com,
bologna,Pizzeria La Cicogna,restaurant,pizza,"Via Serafino Calindri 66,  San Lazzaro di Savena",+39 0514111898,,,
bologna,Ristorante Morara,restaurant,,"Via Idice 84,  Castel dei Britti",,,,
bologna,Trattoria Sandoni,restaurant,italian,"Via Fonda 20, 40068 San Lazzaro di Savena",+39 051 605 2038,https://m.facebook.com/pages/Trattoria-Sandoni/134262926621381,,
bologna,Antica trattoria al Gallo,restaurant,italian,"Via della Pace 30, 40010 Sala Bolognese",+39 051828959,https://www.trattoria-algallo.it/,trattoriaalgallo@gmail.com,
bologna,La Locanda,restaurant,,"Via Modena 146, 40017 San Giovanni in Persiceto",+39 051 957972,https://www.ristorantelalocanda-sangiovanninpersiceto.it/,,
bologna,Cucina Poki ma Buoni,restaurant,,"Via Cento 68e,  San Giovanni in Persiceto",,https://www.facebook.com/birreriapokimabuoni/,,
bologna,Pizzeria Ciro,restaurant,italian;italian_pizza,"Via Cento 278, 40017 San Giovanni in Persiceto",,http://www.cirodecima.com/,,
bologna,Poki ma Buoni,restaurant,,"Corso A. Pietrobuoni 18, 40019 Sant'Agata Bolognese",+39 051 957569,https://menu.pokimabuoni.it/,,
bologna,Antica Trattoria dagli Angeli,restaurant,,"Largo Gioacchino Pepoli 30, 40019 Sant'Agata Bolognese",+39 351 246 6277,https://www.facebook.com/trattoriadagliangeli,,
bologna,Pizzeria Del Corso,restaurant,,"Via due Agosto 1980 106, 40019 Sant'Agata Bolognese",+39 051 682 8336,,,
bologna,"Osteria ""La Gallina Col Cuore Di Pane""",restaurant,regional,"Piazza Martiri 1a,  Bentivoglio",+39 051 459 9985,,,
bologna,Trattoria Nuova Maleto,restaurant,,"Via Nazionale 445a,  Malalbergo",,,,
bologna,Rimondi,restaurant,,"Via Nazionale 376,  Malalbergo",+39 051872012,,,
bologna,La Gatta da Gerardo,restaurant,,"Via Bellaria 18e,  Bologna",,,,
bologna,"Pizzeria Apollo, Oscar Hamburgeria, Dominic Hamburger",restaurant,pizza;kebab;hamburger,"Via 21 aprile 1945 11g, 40134 Bologna",+39 051436284,https://www.facebook.com/apollobologna/,,
bologna,Trattoria Bertozzi,restaurant,,"Via Andrea Costa 84/2d, 40134 Bologna",,,,
bologna,Halo Halo,restaurant,asian,"Via Andrea Costa 3a,  Bologna",,,,
bologna,Akira,restaurant,fusion;japanese,"Via della Grada 6b, 40122 Bologna",+39 051 317 8271,http://www.akirarestaurant.it/,,
bologna,Trattoria Casa Mia,restaurant,regional,"Via Saragozza 91b,  Bologna",+39 051 6447760,,,
bologna,Tigelleria Artigianale - Le Squisite,restaurant,,"Via Saragozza 101b, 40134 Bologna",+393518218241,,,
bologna,Mattarello Matto,restaurant,,"Via Bagni di Mario 1b,  Bologna",,,,
bologna,Trattoria Vecchio Mercato,restaurant,italian,"Via Piero Gobetti 49f,  Bologna",+390510393295,https://trattoriavecchiomercato.it,,
bologna,La Svolta,restaurant,regional;italian,"Via Nosadella 35a,  Bologna",,https://lasvoltabologna.it/,,
bologna,Pizzeria BasiliBò,restaurant,pizza,"Via Frassinago 5a,  Bologna",+39 051 583577,,,
bologna,La Praia,restaurant,pizza;italian,"Via Camillo Casarini 10d,  Bologna",+39 051 558927,,,
bologna,Nuova Roma,restaurant,,"Via Olivetta 87, 40037 Sasso Marconi",+39 051 6760140,,,
bologna,La Casola,restaurant,italian,"Via San Martino 22d, 40050 Monte San Pietro",+39 051 6761630,,,
bologna,La Pace,restaurant,,Bologna,,,,
bologna,Vino al Vino,restaurant,,Bologna,,,,
bologna,in Vino Veritas,restaurant,,Bologna,,,,
bologna,Antica Osteria Le Mura,restaurant,,Bologna,,,,
bologna,Osteria del Cappello,restaurant,,"Via De' Fusari 9b, 40123 Bologna",+39 051 1998 6887,https://www.osteriadelcappello.com/,osteriadelcappello@gmail.com,
bologna,La Corte Galluzzi,restaurant,,Bologna,,,,
bologna,La Mela,restaurant,pizza;regional,"Via De' Fusari , 40123 Bologna",+39 051 234 654,,,
bologna,Magnosfera Pizzeria,restaurant,,"Marco Polo ,  Bologna",,,,
bologna,Old Wild West,restaurant,american,Bologna,,,,
bologna,Centro storico,restaurant,,Bologna,,,,
bologna,Trattoria della Salute,restaurant,,Bologna,,,,
bologna,Trattoria Sabbia di Mare,restaurant,,Bologna,,,,
bologna,Pizzeria il Voltone,restaurant,,Bologna,,,,
bologna,Toscana Castelli,restaurant,,Bologna,,,,
bologna,La Veranda,restaurant,,Bologna,,,,
bologna,Pizzeria La Vela,restaurant,pizza,"Via Giuseppe Mazza ,  Bologna",,,,
bologna,Pizzikotto - Pizzeria & Lifferia,restaurant,italian,"Via del Lavoro 19, 40127 Bologna",+39 051 246214,https://www.pizzikotto.it/,,
bologna,Pappare,restaurant,,"Via dei Giudei 2, 40126 Bologna",+39 051 095 4088,,,
bologna,Pizzeria Il Portico,restaurant,pizza,Bologna,+39 051 302409,,,
bologna,Scanabecco,restaurant,fish;pizza,"Calvenzano 74, 40038 Bologna",+39 051 6740534,,,
bologna,Ristorante il Pavaglione,restaurant,,"Via Marco Emilio Lepido 37, 40132 Bologna",+39 0516 415335,,,
bologna,Bar ristorante pizzeria Badia,restaurant,,Bologna,,,,
bologna,Trattoria della Santa,restaurant,regional,"Via Urbana 7f, 40123 Bologna",+39 051 330415,https://www.trattoriadellasanta.com/,,
bologna,La Fenice,restaurant,,Bologna,+39 0510019538,,,
bologna,Scaricalasino,restaurant,italian_pizza,Bologna,,,,
bologna,Trattoria Anna Maria,restaurant,,"Via delle Belle Arti 17,  Bologna",,,,
bologna,Drogheria della Rosa,restaurant,,"Via Cartoleria 10,  Bologna",,https://www.drogheriadellarosa.it,,
bologna,Il Piccolo Borgo,restaurant,pizza;regional,"Via Giacomo Matteotti 106 B, 40013 Castel Maggiore",,,,
bologna,La Taverna dei Peccati,restaurant,,Bologna,,,,
bologna,Montevenere,restaurant,,Bologna,,,,
bologna,Musolesi,restaurant,,Bologna,,,,
bologna,Albergo Ristoranti Poli,restaurant,,Bologna,,,,
bologna,Megu Lab,restaurant,chinese;japanese,"Via Giuseppe Massarenti 216, 40138 Bologna",+39 0519913643,https://www.megu.it/,,
bologna,Ristorante Da Taiadela,restaurant,,"Via Filippo Turati 1, 40019 Sant'Agata Bolognese",+39051956680,https://www.dataiadela.it,info@dataiadela.it,
bologna,S.Viola,restaurant,,Bologna,,,,
bologna,La Pantera dei Rosa,restaurant,,Bologna,,,,
bologna,La Romantica,restaurant,pizza;kebab,"Via Ermanno Galeotti 2, 40127 Bologna",,,,
bologna,Agriturismo Frasineti,restaurant,,"Via Chiesa di Pediano 2, 40026 Imola",,,,
bologna,Il Pirata del Porto,restaurant,pizza,"Via del Porto 42, 40122 Bologna",+39051552750,https://ilpiratadelporto.com/,,
bologna,Pizzeria Napulé,restaurant,pizza,"Via Vittorio Veneto 12/2, 40131 Bologna",,,,
bologna,La Taberna del Re Vallot,restaurant,,Bologna,,,,
bologna,Da Cesari,restaurant,italian,"Via De' Carbonesi 8,  Bologna",+39 051 237710,,e-mail info@da-cesari.it,
bologna,Uva Passa,restaurant,pizza;italian;fish,"Via Galliera sud 32,  Bologna",+39 051817589,,,
bologna,Sforketta,restaurant,pizza,"Via Poggiorenatico 26, 40016 San Giorgio di Piano",+39 347 25 31 488,https://www.sforketta.com/,,
bologna,Grande Shangai,restaurant,chinese,Bologna,,,,
bologna,La Piccola Fattoria,restaurant,regional,"Via Forlai 12/f, 40010 Sala Bolognese",+39 051 829200,,,
bologna,Trattoria del Borgo,restaurant,regional,"Via San Rocco 12, 40050 Monteveglio",+39 051 6707982,https://www.trattoriadelborgomonteveglio.it/,,
bologna,Fienile Fluò,restaurant,italian,"Via di Paderno 9, 40136 Bologna",+39 051 589636,https://www.fienilefluo.it/,,
bologna,Yuan,restaurant,chinese,"Via Porrettana 109, 40037 Sasso Marconi",+39 051 845286,,,
bologna,Badia Nuova Ovest,restaurant,,"Variante di Valico , 40035 Castiglione dei Pepoli",,,,
bologna,Fourghetti,restaurant,italian,"Via Augusto Murri 71, 40137 Bologna",+39051391847,https://www.fourghetti.com/,,
bologna,Sfoglia Rina,restaurant,regional,"Via Castiglione 5, 40124 Bologna",+39 051 9911710,https://www.sfogliarina.it/,,
bologna,Trattoria Nonna Rosa,restaurant,regional;italian,"Via Piave 31b, 40133 Bologna",+39 051 6153921,http://www.trattorianonnarosa.it/,,
bologna,Il Posto,restaurant,,"Via Giuseppe Massarenti 37, 40138 Bologna",+39 051 307852,http://www.ilposto.bo.it/,,
bologna,Ristorante Il Giardino,restaurant,,Bologna,+39 051 801128,https://www.ristoranteilgiardinobudrio.com/,info@ristorantegiardino.net,
bologna,Bottega svedese IKEA,restaurant,swedish,"Via John Lennon 6, 40033 Casalecchio di Reno",+39199114646,https://www.ikea.it/,,
bologna,Vecchia Trattoria Monte Adone,restaurant,italian,Bologna,,,,
bologna,Locanda 3 Virtù,restaurant,,Bologna,,,,
bologna,Trattoria il laghetto della Noce,restaurant,,Bologna,,,,
bologna,L'è Bon,restaurant,regional;italian,"Via Orfeo 2, 40124 Bologna",,,,
bologna,Na Pizz Pop,restaurant,pizza,"Via Augusto Murri 103, 40137 Bologna",+390510280180,https://www.napizz.it/,,
bologna,Donna Margherita,restaurant,pizza,Bologna,+39051544422,,,
bologna,Primo Piano,restaurant,,"Via Emilia 31, 40026 Imola",+393454500135,https://loungebarprimopianoimola.eatbu.com/,primopianoimola@gmail.com,
bologna,Ristorante Alice da Oscar,restaurant,,"Via Massimo D'Azeglio 81,  Bologna",,,,
bologna,Al Cambio,restaurant,,Bologna,,,,
bologna,Lo stuzzichino,restaurant,,Bologna,,,,
bologna,Ristorante Albergo da Fedora,restaurant,italian,"Via Nazionale Nord 16, 40035 Bologna",+39 0534897141,http://www.albergosterlina.com,info@albergosterlina.com,
bologna,Gustavo,restaurant,pizza;italian,Bologna,,,,
bologna,Asiatique Thai Cuisine,restaurant,thai,"Via Emilia Ponente 21,  Bologna",+39 348 935 4436,https://asiatiquethaicuisine.plateform.app,,
bologna,Sarni ADS Sillaro Est,restaurant,,"Autostrada Adriatica , 40024 Castel San Pietro Terme",,https://www.sarniristorazione.it/item/ads-sillaro-est,,
bologna,Catherine,restaurant,italian,Bologna,,,,
bologna,Clorofilla,restaurant,,"Strada Maggiore 64c, 40125 Bologna",+39051235343,,,
bologna,Dal Piadinaro,restaurant,,Bologna,,,,
bologna,Regina Sofia,restaurant,,"Via Clavature 1c, 40124 Bologna",+39 051 221142,https://www.reginasofia.it/,,
bologna,Buca San Petronio,restaurant,,Bologna,,,,
bologna,Petite entrée,restaurant,,Bologna,,,,
bologna,Taverna del Postiglione,restaurant,,"Via Marchesana 6, 40124 Bologna",,,,
bologna,Bistrot Rosarose,restaurant,,Bologna,,,,
bologna,Clavature,restaurant,,Bologna,,,,
bologna,Buona Pausa,restaurant,,Bologna,,,,
bologna,Centrale del Gusto,restaurant,sandwich;coffee_shop,"via Clavature 12, 40124 Bologna",+39 051221545,,,
bologna,Il Forno,restaurant,,Bologna,,,,
bologna,San Silvestro in Cantina,restaurant,,Bologna,,,,
bologna,Casa Minghetti,restaurant,,"Piazza Minghetti 1a,  Bologna",,,,
bologna,Ristorante Fratelli,restaurant,chinese;japanese,"Via Toscana 5c, 40141 Bologna",,,,
bologna,Piadineria da Andy,restaurant,italian;regional;sandwich,Bologna,,,,
bologna,L'antica Bottega,restaurant,sandwich;deli,"via Clavature 12, 40100 Bologna",+39 051 0828085,,,
bologna,Caffè del Rosso,restaurant,,"Via Guglielmo Marconi 30,  Casalecchio di Reno",,,,
bologna,Bar Ristorante Pedretti Severina,restaurant,regional;italian,"Via Casona 4, 40043 Marzabotto",+39 051 917235,https://touch.facebook.com/pages/Pedretti%20Severina/248505658631013/,,
bologna,Ristorante Singapore,restaurant,chinese,"Piazza dell'Unità 9d, 40128 Bologna",+39 051 361 825,https://www.ristorantesingapore.com/,info@ristorantesingapore.com,
bologna,Best Pizza,restaurant,pizza,"Via Giacomo Puccini 4, 40141 Bologna",,,,
bologna,Pizzeria 3 rose,restaurant,pizza,Bologna,,,,
bologna,Sakura Sushi,restaurant,japanese;chinese,Bologna,,,,
bologna,Il boccone del prete,restaurant,,Bologna,,,,
bologna,Yuko,restaurant,chinese;japanese,Bologna,,,,
bologna,Pizzeria Drago Verde,restaurant,pizza,Bologna,,,,
bologna,Pizza Kebab,restaurant,pizza;kebab,"Piazza dell'Unità 5, 40128 Bologna",,,,
bologna,Pizzeria La Playa,restaurant,,Bologna,,,,
bologna,Pizzeria Jari,restaurant,italian;pizza,"Via Sebastiano Serlio 2, 40128 Bologna",+39 051 356498,,,
bologna,Trattoria Zita,restaurant,regional;italian,"Via Emilia Ponente 68, 40133 Bologna",+39 051 383978,https://www.trattoriazita.it/,,
bologna,Girasole Pizza & Kebab,restaurant,kebab;pizza,"Via Augusto Murri 203c, 40137 Bologna",+39 051 047 0554,,,
bologna,Gusto Pizza,restaurant,pizza,"Via Augusto Murri 154b, 40137 Bologna",+39 051 441214,,,
bologna,Bistrot la Sberla,restaurant,italian,"Via Altabella 12,  Bologna",,,,
bologna,antica trattoria di Sacerno,restaurant,,Bologna,,,,
bologna,Panamà Cafè,restaurant,pizza,Bologna,,,,
bologna,"""Il Pescatore""",restaurant,pizza;regional;italian;fish,Bologna,,,,
bologna,Do Re Mi,restaurant,asian,Bologna,,,,
bologna,Vicolo Colombina,restaurant,italian;regional,Bologna,,https://www.vicolocolombina.it/sito/pagine/home.php,,
bologna,Ristorante Marconi,restaurant,italian,"Via Porrettana 291, 40037 Sasso Marconi",+39 051 846216,https://www.ristorantemarconi.it/index.html,info@ristorantemarconi.it,
bologna,Oltre,restaurant,,"Via Augusto Majani 1,  Bologna",,,,
bologna,A Casa della Ross,restaurant,,"Gardeletta 77, 40043 Bologna",+390516775386,http://www.acasadellaross.com,info@acasadellaross.com,
bologna,Hotel Ristorante - La Chiesaccia,restaurant,,"Via Chiesaccia 3, 40056 Crespellano",,,,
bologna,Mistral,restaurant,italian;pizza,Bologna,,http://albergoostellopedrelli.it/,,
bologna,Il Ronco,restaurant,pizza;regional;italian,"Via Roncobilaccio 59, 40035 Bologna",,,,
bologna,I Tigellanti,restaurant,regional;italian,"La Torre 99/1, 40036 Monzuno",,,,
bologna,Eataly Bologna,restaurant,italian,"Via degli Orefici 19, 40126 Bologna",+39 051 0952820,https://www.eataly.net/eu_it/negozi/bologna,eatalybologna@eataly.it,
bologna,Kabulagna,restaurant,afghan,"Via Aurelio Saffi 81c, 40131 Bologna",,,,
bologna,Trattoria Baraldi,restaurant,regional,"Via del Pratello 40, 40122 Bologna",+39051235574,http://www.trattoriabaraldi.it/,,
bologna,Vecchia Osteria di Ponzano,restaurant,italian,"4818, 40053 Bologna",+39 340 0039166,,luisabartolini27@outlook.it,
bologna,Ayaki,restaurant,sushi;japanese;chinese,Bologna,+39 0542 616352,https://www.ayakisushi.it/,,
bologna,Bar Ristorante La Loggia,restaurant,,Bologna,,,,
bologna,Sun Fashion Restaurant,restaurant,,"Via I Maggio 1, 40023 Poggio Piccolo",+39 0542 670615,https://www.facebook.com/sunfashionrestaurant/,,
bologna,Elisio,restaurant,,"Via del Commercio 1a,  Poggio Piccolo",,,,
bologna,Bar ristorante Habesha,restaurant,ethiopian,"via Ferrarese 113,  Bologna",+390514852332,,,
