citta,nome,amenity,cuisine,indirizzo,telefono,sito,email_osm,email_sito
milano,Il Posticino,bar,,"Via Venticinque Aprile 6, 20093 Cologno Monzese",,,,
milano,Kitsch Bar,bar,,Milano,,,,
milano,Parco Milano,bar,,Milano,,,,
milano,Copernico,bar,,Milano,,,,
milano,Cake l’HUB,bar,,"Via Luigi Mengoni 3, 20152 Milano",,,,
milano,Bar Oratorio San Carlo,bar,,Milano,,,,
milano,Bar Marta,bar,,Milano,,,,
milano,Wave Cocktail Bar,bar,,"Via Edmondo De Amicis 28, 20123 Milano",+393803714058,http://www.wavecocktailbar.it/,info@wavecocktailbar.it,
milano,Il Vero Gusto,bar,,Milano,,,,
milano,Radio Rooftop Bar,bar,fine_dining,"Via Marco Polo 18,  Milano",,,,
milano,Piccolo Bar,bar,,"Via Venti Settembre 93,  Milano",,,,
milano,Quadronno,bar,,Milano,,,,
milano,Angolo Cafè,bar,,"Via Guglielmo Oberdan 50,  Milano",,,,
milano,ChocoLù Bar,bar,,"Via Roma 103, 20010 Bareggio",,,,
milano,Al Palo,bar,,Milano,,,,
milano,Zanzibar,bar,,"Via Latisana 4,  Milano",,,,
milano,Bar Cadorna,bar,,"Via Luigi Cadorna 20, 20090 Opera",,,,
milano,Bar METROPOL,bar,,"Via Dante Alighieri 1, 20090 Opera",,,,
milano,Industrial,bar,,Milano,,,,
milano,Bar Cialdini,bar,,Milano,,,,
milano,Roxy Bar,bar,,Milano,,,,
milano,The Social Chupiteria,bar,,Milano,,,,
milano,Dammi un nome Bar,bar,,Milano,,,,
milano,Vinodromo,bar,,Milano,,,,
milano,Bar da Giorgia,bar,,Milano,,,,
milano,Anextesia,bar,,"Via Giuseppe Di Vittorio , 20097 San Donato Milanese",,,,
milano,Meeting,bar,,Milano,,,,
milano,City Life Cafe,bar,,"Via Masaccio 18, 20149 Milano",,,,
milano,Tramé e té,bar,,Milano,,,,
milano,Basin,bar,,"Via Cenisio 42, 20154 Milano",,https://instagram.com/basinmilano?igshid=YmMyMTA2M2Y=,,
milano,Bar Felice,bar,,Milano,,,,
milano,Twins',bar,,Milano,+393400634261,https://www.facebook.com/Twinsbar-130518690785205/,,
milano,River,bar,,"Via Casale , 20144 Milano",,,,
milano,Bar Centrale,bar,,20091 Bresso,,,,
milano,DolceSalato,bar,,Milano,,,,
milano,Il Glicine,bar,,Milano,,,,
milano,LeccoMilano,bar,,"Via Lecco 5,  Milano",+39 02 91639877,https://www.leccomilano.it,info@leccomilano.it,
milano,BackDoor43,bar,,"Ripa di Porta Ticinese 43, 20143 Milano",,https://www.farmilygroup.com/locali/backdoor,,
milano,Ideal,bar,,Milano,,,,
milano,Rufus Bar,bar,,Milano,,,,
milano,Triciclo,bar,,"Via Venticinque Aprile 17, 20025 Legnano",,,,
milano,Kappa's café,bar,,Milano,,,,
milano,Coffe house,bar,,Milano,,,,
milano,Free Time's Cafe,bar,,"Via Rogoredo , 20138 Milano",,,,
milano,Bar Simona,bar,,Milano,,,,
milano,Dolce e salato,bar,,Milano,,,,
milano,Sant Eufemia,bar,italian,"Via Sant'Eufemia 4, 20122 Milano",,,,
milano,FLOW,bar,,"Viale dell'Innovazione , 20126 Milano",,,,
milano,Bar Italia,bar,,Milano,,,,
milano,Monica,bar,,Milano,,,,
milano,Bar Simplon,bar,,"Corso Europa 231, 20017 Rho",+39 02 9301430,,,
milano,Bar Al Santuario,bar,,"Corso Europa 185a, 20017 Rho",+39029316199,,,
milano,Lamora Food and Fashion,bar,,"Via Italia 38, 20017 Rho",+390293508471,,,
milano,El Merendero,bar,,Milano,,,,
milano,The Babylon,bar,,"Via Ernesto Teodoro Moneta 81, 20161 Milano",+393348374391,,,
milano,Bar Isola,bar,,Milano,,,,
milano,Depot,bar,,"Via Valtorta 19, 20127 Milano",+39 02 28970999,https://www.depotmilano.com,info@depotmilano.com,
milano,Salumeria dello Sport,bar,,"Piazza Napoli 30/2, 20146 Milano",+39 0289766020,,salumeriadellosport@gmail.com,
milano,Euro Jolly,bar,,"Corso Cristoforo Colombo 13, 20145 Milano",+39 02 58105075,https://jollybiliardi.it/,,
milano,Tiffany,bar,,Milano,,,,
milano,Bar Falck,bar,,"Via Cadore 1, 20099 Sesto San Giovanni",,,,
milano,Bar Maria,bar,,"Viale Italia , 20099 Sesto San Giovanni",,,,
milano,Bar Emgma,bar,,"Viale Giovanni Suzzani 283, 20162 Milano",,,,
milano,Downtown,bar,,Milano,,,,
milano,Birrificio Brioschi,bar,,Milano,,,,
milano,Bob Milano,bar,,Milano,,https://www.bobmilano.it/,,
milano,La Messicana,bar,pasta;sandwich;italian;coffee_shop,"Via Volturno 42, 20124 Milano",,,,
milano,Posto Unico,bar,,"Via Pastrengo 16,  Milano",,,info@postounico.com,
milano,Bar Gusto,bar,,Milano,,,,
milano,Cafè Gorille,bar,,"Via Gaetano De Castillia 20, 20124 Milano",+39 02 6887627,https://www.cafegorille.it/,hello@cafegorille.it,
milano,Bar Branca,bar,,"Piazza Lombardia 23, 20038 Busto Garolfo",+39 0331 569706,,,
milano,Iter,bar,italian,"Via Mario Fusetti 1, 20143 Milano",+39 348 7660636; +39 02 35999589,https://www.farmilygroup.com/locali/iter,,
milano,Morgante cocktail & soul,bar,,"Vicolo Lavandai 2a, 20144 Milano",+390235940879,https://www.morgantecocktail.com/,info@morgantecocktail.com,
milano,Alcatraz,bar,,Milano,,,,
milano,Il baricentro,bar,,"Via Francesco Melzi d'Eril 223, 20069 Vaprio d'Adda",+39 02 9147 7897,,,
milano,BeerShow,bar,,Milano,+39 338 19613 14,https://beershowmilano.wixsite.com,,
milano,Erica,bar,,Milano,,,,
milano,Green,bar,,"Via Bernardino Lanino 2, 20144 Milano",,,,
milano,Il Portichetto,bar,,Milano,,,,
milano,Bar Sport,bar,,Milano,,,,
milano,Meggy's Caffè,bar,,Milano,,,,
milano,Vineria Tut a Post,bar,,Milano,,,,
milano,Christian Bar,bar,,Milano,,,,
milano,El barrettin,bar,,Milano,,,,
milano,Bar dell'angolo,bar,,Milano,,,,
milano,Madison,bar,,Milano,,,,
milano,Avenida Tapas Bar,bar,,"Piazza Padre Reginaldo Giuliani 42, 20063 Cernusco sul Naviglio",,,,
milano,Mordisco,bar,,"Via Carolina Balconi 25a, 20063 Cernusco sul Naviglio",,,,
milano,Atipico Bistro' Wine Bar,bar,,"Via dei Barnabiti 4, 20063 Cernusco sul Naviglio",,,,
milano,Sui Generis,bar,,"Via Panfilo Castaldi 31, 20124 Milano",+39 02 49767551,https://suigeneris.bar/,info@suigeneris.bar,
milano,L'artista,bar,,Milano,,,,
milano,Maxi,bar,,Milano,,,,
milano,Barona,bar,,"Piazza Guglielmo Miani 4, 20143 Milano",,,,
milano,Barrique Enoteca e Degustazione,bar,,Milano,,,,
milano,TUSA,bar,,"Via Pietro Borsieri 32, 20159 Milano",,,,
milano,Twenty-Five,bar,,"Via Guglielmo Guintellino 25, 20143 Milano",,,,
milano,Bar del Parco,bar,,Milano,,,,
milano,Bar Z8,bar,,Milano,,,,
milano,Coa cocktail bar,bar,,"Via Lecco 3, 20124 Milano",,,,
milano,Bar Torrefezione,bar,,"Via Daniele Ricciarelli 8, 20148 Milano",,,,
milano,Bar Tunisi,bar,,Milano,,,,
milano,Tutti Fritti,bar,,"Corso di Porta Ticinese 18, 20123 Milano",+390289052541,,,
milano,Bar Coperativa,bar,,Milano,,,,
milano,Carpe Diem,bar,,Milano,,,,
milano,Punta dell'Est,bar,,"Circonvallazione 19, 20054 Segrate",+39 388 186 8575,idroscalomilano.com,,
milano,Il Giò,bar,,"Via Andrea Appiani 9, 20121 Milano",,,,
milano,Micrò,bar,,Milano,,https://www.spaziomicro.it/,,
milano,Number One,bar,,Milano,,,,
milano,Colibrì,bar,,"Via Laghetto 9/11, 20122 Milano",+393494016961,https://www.colibrimilano.it/,,
milano,Plaza del Sol,bar,,Milano,,,,
milano,NoLoSo,bar,,"Via Luigi Varanini 5,  Milano",+39 331 4294088,,noloso.mi@gmail.com,
milano,PoP,bar,,"Via Alessandro Tadino 5, 20124 Milano",+39 02 82873274,http://www.pop-milano.it,,
milano,Time Cafè,bar,,Milano,,,,
milano,Todos a Cuba,bar,,"Via Edmondo De Amicis 4, 20123 Milano",+390287381420,,,
milano,Boom,bar,,Milano,,,,
milano,Elite Cafe Tolstoi,bar,,"Via Leone Tolstoi 56, 20146 Milano",,,,
milano,Quinta Pietra,bar,,"Via Cesare Battisti 10, 20097 San Donato Milanese",+39 0222199849,,enoteca@quintapietra.it,
milano,Agua Sancta,bar,,Milano,+39 02 36550 489,http://www.aguasancta.it/,,
milano,Milano Cafè,bar,,"Via Giulio Cesare Procaccini 37, 20154 Milano",+39 02 33 14 667,https://www.milanocafe.it,milano@milanocafe.it,
milano,Gipsy,bar,,Milano,,https://gipsy.fun/,,
milano,Grapes,bar,,"Ripa di Porta Ticinese 39, 20143 Milano",,,,
milano,Mr. Eye,bar,,Milano,,,,
milano,UGO,bar,,"Via Corsico 12,  Milano",,https://www.ugobar.it/,,
milano,Bar Milanino,bar,,"Via Primo Maggio 25, 20092 Cinisello Balsamo",,,,
milano,Alcazar Milano,bar,,Milano,,,,
milano,Mr. Tea Bar,bar,,"Via Andrea Solari 3, 20144 Milano",,,,
milano,Filly,bar,,"Via Andrea Solari 4, 20144 Milano",+39024814843,,,
milano,Big Store de Milàn,bar,,"Via Conca del Naviglio 10, 20123 Milano",+390282874614,https://www.facebook.com/pages/Big-Store-De-Milan/1823761261247304,,
milano,cafè Maria,bar,,Milano,,,,
milano,bar sara,bar,,Milano,,,,
milano,al baretto,bar,,Milano,,,,
milano,An dì,bar,,Milano,,,,
milano,Sun Garden Bar,bar,,Milano,,,,
milano,Bar Felice,bar,,Milano,,,,
milano,Skandalo Lounge Bar,bar,,"Via Giulio e Corrado Venini 31,  Milano",,,,
milano,Bar Tabaccheria Da Sario,bar,,"Via Tertulliano 35, 20137 Milano",+39 02 6206 8053,,,
milano,Blue Angels,bar,,Milano,,,,
milano,New Coffée,bar,,Milano,,,,
milano,Tiffany ,bar,,Milano,,,,
milano,Samuel,bar,,Milano,,,,
milano,Bar Magic Games,bar,,"Via Carlo Osma 5, 20151 Milano",+39023087535,,,
milano,La fiorita,bar,,Milano,,,,
milano,Beeb Bar,bar,,"Piazza Napoli 31, 20146 Milano",,,,
milano,Bowls,bar,,Milano,,,,
milano,Bar Centrale,bar,,Milano,,,,
milano,Marco's,bar,,"Via San Vittore 6, 20123 Milano",,https://marco-s.it/,info@marco-s.it,
milano,Sofia,bar,,Milano,,,,
milano,Good Guys,bar,,"Via Novara 4, 20025 Legnano",,https://www.goodguyslegnano.it/,,
milano,Bar Olivieri,bar,,"Via Alessandro Manzoni 1, 20052 Vignate",,,,
milano,King Bar,bar,,"Via Leonardo da Vinci 2, 20052 Vignate",,,,
milano,Bar Motta,bar,,"Via San Paolo 2,  Milano",,https://ildomanidellautismo.it/luoghi-della-luna/,,
milano,Fattoria da Zio Alfredo,bar,,Milano,,,,
milano,Bar Marx,bar,,"Via Carlo Marx 370, 20099 Sesto San Giovanni",,,,
milano,Circolo Famigliare,bar,,Milano,,,,
milano,L'elemento mancante,bar,,Milano,,,,
milano,Bar Oscar,bar,,"Via Rombon 40, 20132 Milano",,,,
milano,SunEleven Rooftop,bar,,"Piazza Cesare Beccaria , 20122 Milano",+390276022882,,,
milano,Tely's,bar,,Milano,,,,
milano,Bellavita,bar,,Milano,,,,
milano,Nero 17,bar,,"Via Cavour 6, 20026 Novate Milanese",,,,
milano,Terrazza Duomo 21,bar,,"Piazza del Duomo 21, 20121 Milano",+39 02 4776 2548,https://terrazzaduomo21.it,,
milano,Chewingum Bar Tabacchi,bar,,"Via Uberto da Bussero 11, 20041 Bussero",,,,
milano,Big School Cafè,bar,,Milano,,,,
milano,Vino Blues Wine Bar,bar,,Milano,,,,
milano,Gaslini Enoteca Bar,bar,,"Via Roma 51, 20037 Paderno Dugnano",,,,
milano,Daniel's Video Bar,bar,,Milano,,,,
milano,Simpaty Bar,bar,,Milano,,,,
milano,The Mode Open Air,bar,,"Giardino Donatori del sangue , 20025 Legnano",,https://www.themode.it/estivo,,
milano,Bar Smile,bar,,"Via Roma 1, 20044 Arese",,,,
milano,Frère,bar,,Milano,,,,
milano,C piace,bar,,Milano,,,,
milano,Bodeguita del Medio,bar,,"Viale Col di Lana 3, 20136 Milano",,,,
milano,Circolo combattenti,bar,,"Via Giuseppe Mazzini 27, 20037 Milano",,,,
milano,Cactus Joe,bar,,"Alzaia Naviglio Grande 60, 20144 Milano",,,,
milano,Rita & Cocktails,bar,,"Via Angelo Fumagalli 1, 20143 Milano",,,,
milano,il Bar Milano,bar,,"Via Milano 92, 20025 Legnano",,,ilbarmilano.legnano@gmail.com,
milano,Bar Ros,bar,,"Via Tiziano 5,  Milano",,,,
milano,Winelivery Bar Navigli,bar,,"Via Casale 3a, 20144 Milano",+39 02 3858 3592,https://www.winelivery.com/it,,
milano,Venillo,bar,,Milano,,,,
milano,break caffè,bar,,"Via Jacopo da Trezzo 8,  Milano",,,,
milano,Fandango Cafè,bar,,Milano,,,,
milano,La MegaDitta,bar,,Milano,,,,
milano,Steel,bar,,Milano,,,,
milano,Lord,bar,,Milano,,,,
milano,Bar La Torretta,bar,,Milano,,,,
milano,Art e café,bar,,"Piazza Alberto Cereda 10, 20056 Trezzo sull'Adda",,,,
milano,Tin,bar,,Milano,,,,
milano,Fantastico Bar,bar,,Milano,,,,
milano,Chiosco,bar,,"Via Cascina Bellaria ,  Milano",,,,
milano,Bar Ristretto,bar,,"Via Giuseppe Mazzini 15, 20056 Trezzo sull'Adda",+39 347 374 5290,,,
milano,Bar Ruel,bar,,Milano,,,,
milano,Caffè centrale,bar,,Milano,,,,
milano,Village Café,bar,,"Ripa di Porta Ticinese 53, 20143 Milano",,,,
milano,Babila Bistro,bar,,"Via Conservatorio 2a, 20122 Milano",,https://www.babilahostel.it,,
milano,Julep,bar,,"Via Carolina Romani 2, 20091 Milano",+39 02 36704856,,,
milano,Vintage Café,bar,,Milano,,,,
milano,Bibentes,bar,,Milano,,https://www.bibentes.com/blog/wine-bar-lainate/,,
milano,Dolce Caffè,bar,,"Via Giacomo Matteotti 5, 20044 Arese",+393240972510,,,
milano,Fenice,bar,,Milano,,,,
milano,Bar Tre Re,bar,,"Piazza Libertà 13, 20056 Trezzo sull'Adda",+39 02 9929 1299,,,
milano,Dolphin,bar,,"Via Padova , 20131 Milano",,,,
milano,The President,bar,,Milano,,,,
milano,Il Bar del Cici,bar,,Milano,,https://www.sgsport.it/ristorazione/,,
milano,Metro Bar Amendola,bar,,"Piazza Giovanni Amendola 4, 20149 Milano",,,,
milano,Ape Bazar,bar,,"Via Pietro Mascagni 75, 20030 Senago",,,apebazar@virgilio.it,
milano,Pub The Drouthy Duck,bar,,"Viale Faenza 18, 20142 Milano",,,,
milano,Bar Fortuna,bar,,"Via Giacomo Watt 1, 20143 Milano",,,,
milano,De Gustibus,bar,,Milano,,,,
milano,Myth Pub,bar,,Milano,,,,
milano,Bar Atlantic,bar,,Milano,,,,
milano,Bistrò Martesana,bar,,"Via Carabinieri Caduti 8, 20041 Bussero",,,,
milano,Luri Bar 13,bar,,Milano,,,,
milano,Pane e Salame,bar,,"Viale Resegone 63, 20044 Arese",+393387502860,,,
milano,Let’s Feel Good,bar,,Milano,,https://www.letsfeelgood.it/,,
milano,Bottiglieria Popolare,bar,,"Viale Carlo Troya 14, 20144 Milano",,,,
milano,Bar Amici,bar,,"Viale Monza , 20126 Milano",,,,
milano,Dejavu,bar,,"Via Giosuè Borsi 2, 20143 Milano",,,,
milano,Barabai,bar,,Milano,+393492497347,,,
milano,Carico,bar,,"Via Savona 1, 20144 Milano",,https://www.carico.io/,ciao@carico.io,
milano,Caffetteria Aurora,bar,,"Via privata Parenzo 8, 20143 Milano",,,,
milano,Bar Simpaty,bar,,"Piazza Napoli 9, 20146 Milano",,,,
milano,Chiosco Pomé,bar,,Milano,,https://chioscopome.com/,,
milano,Frau,bar,,Milano,,https://barlorenfrau.eatbu.com/,,
milano,Bar Giggia,bar,,"Via Lorenteggio 183, 20147 Milano",,,,
milano,Mae Bar,bar,,"Via Lorenteggio 163, 20146 Milano",,,,
milano,Bar Cinquecento,bar,,"Via Monviso 126, 20024 Garbagnate Milanese",,,,
milano,Bar Gianni,bar,,Milano,,,,
milano,Mercury,bar,,Milano,+393245433789,,,
milano,Bar Miani,bar,,"Piazza Guglielmo Miani 2, 20143 Milano",,,,
milano,Sirio caffé,bar,,"Via Santa Rita da Cascia 23, 20143 Milano",,,,
milano,Inzuppo,bar,breakfast,Milano,,,,
milano,Smmak Navigli,bar,,Milano,,https://smmak-navigli.business.site/,,
milano,Bar Rodari,bar,,"Largo Gianni Rodari 2, 20133 Milano",,,,
milano,Gesto,bar,,"Via Giuseppe Sirtori 15,  Milano",02201006,,,
milano,Chupito Bar 2,bar,,"Via Cardinal Ferrari 75,  Milano",,,,
milano,Bar Villoresi,bar,,"Via Umberto Primo di Savoia 50, 20045 Lainate",+39029374018,,,
milano,Oly Bar,bar,,Milano,,,,
milano,Royal Coffee,bar,,Milano,,,,
milano,Linus Bar,bar,,"Via Monza 20, 20064 Gorgonzola",,,,
milano,Extrachioscho,bar,,"Via Borromeo d'Adda , 20033 Solaro",,,,
milano,Square Bar,bar,,"Via Michelangelo Buonarroti 5, 20149 Milano",,,,
milano,Buena suerte,bar,,Milano,,,,
milano,Fantasy Bar,bar,,Milano,,,,
milano,Bar Alba,bar,,Milano,,,,
milano,Re Bolla,bar,,"Via Luisa Battistotti Sassi , 20133 Milano",,,,
milano,La sera allo zoo,bar,,"Via Melzo ,  Milano",,,,
milano,Titti Bar,bar,,"Via Giacomo Matteotti 22, 20021 Bollate",+390233300370,,,
milano,Retrò Beach Bar,bar,,Milano,,,,
milano,MOBA: Drink • Eat • Play,bar,,"Via Giovanni Pascoli 70/2, 20133 Milano",,,,
milano,Baretto,bar,,"Via Muzio Scevola 6, 20134 Milano",,,,
milano,LibrOsteria,bar,,Milano,,,,
milano,Tia's Bar,bar,,Milano,,,,
milano,Caffè Riozzo,bar,,Milano,,,,
milano,Bar Elena,bar,,"Viale Papiniano 47, 20123 Milano",,,,
milano,Dom's Caffè,bar,,"Via Paolo Gerolamo Biumi 18, 20128 Milano",,,,
milano,Petra,bar,,Milano,,,,
milano,Bar dei portici,bar,,Milano,,,,
milano,Pic Nic,bar,,Milano,,,,
milano,Andy Bar Cafè,bar,,"Via Carnia 31, 20132 Milano",,,,
milano,Cinquestelle,bar,,"Corso Buenos Aires ,  Milano",,,,
milano,Natura In Bistrò,bar,,"Via Paolo Giovio 28, 20144 Milano",+390209959456,https://www.facebook.com/NaturainBistro/,,
milano,Red Cassala,bar,,"Viale Cassala 45, 20143 Milano",,,,
milano,Harley - Caffè,bar,,Milano,,,,
milano,Bar Biella,bar,,"Via Biella 26, 20143 Milano",,,,
milano,Il lambrettino,bar,,"Piazza Vigili del Fuoco 14, 20134 Milano",,,,
milano,Terrazza Martini,bar,,"Piazza Armando Diaz 7, 20123 Milano",,https://www.martini.com/terrazza-martini/,terrazzamartini.milano@bacardi.com,
milano,Al Collins,bar,,"Via Valera 1, 20024 Garbagnate Milanese",+393516562091,,alcollins20024@gmail.com,
milano,B'arte Food & Drink,bar,,"Via Varese 181,  Milano",,,,
milano,Norah was drunk,bar,,"Piazza Pietro Gobetti 169, 20131 Milano",+39 02 8342 8246,https://norah-was-drunk.mailchimpsites.com/,,
milano,Beerstrot corner,bar,,Milano,,,,
milano,Meraki,bar,,Milano,,,,
milano,Bobino,bar,,"Piazzale Stazione Genova 4, 20144 Milano",+393714085303,https://bobino.it/,contact@bobino.it,
milano,Bovisa Urban Garden,bar,,"Via Emilio Broglio 3, 20158 Milano",,,,
milano,Bar Tabacchi Il Moro,bar,,"Via Lodovico il Moro 93, 20143 Milano",,,,
milano,Vesta,bar,,Milano,,,,
milano,Mathilda Cafe,bar,,"Via Cenisio 10, 20154 Milano",+39 02 3310 5683,https://mathildacafe.eatbu.com,,
milano,Ugo Cocktail Bar,bar,,"Via Corsico 12, 20144 Milano",+39 02 39811557,https://www.ugobar.it/,,
milano,Bar Tabacchi Molino delle Armi,bar,,"Via Santa Croce 2, 20131 Milano",+393338571815,,,
milano,On The Road,bar,,Milano,,,,
milano,Sally bar,bar,,"Via Molino delle Armi 3, 20123 Milano",,,,
milano,Bar Sport Pieve Emanuele,bar,,"Via dei Pini 28, 20090 Pieve Emanuele",,,,
milano,Bar Odeon,bar,,"Via dei Pini 6,  Milano",,,,
milano,L'Isola del Tesoro del Grande Luca,bar,,"Via dei Pini 18, 20090 Pieve Emanuele",,,,
milano,Davian,bar,,"Via Viquarterio 2,  Milano",,,,
milano,Bar Roma,bar,,"Via Roma 16,  Milano",,,,
milano,BET PRIME BAR & BETTING,bar,,"Via Martiri della Libertà 39,  Milano",,,,
milano,Bar 80,bar,,"Via Armando Diaz 15,  Milano",,,,
milano,Tabaccheria Bar Cobra,bar,,"Via Niccolò Paganini 60,  Milano",,,,
milano,Bar M.G.,bar,,"Via Croce Rossa 1,  Milano",,,,
milano,Bar Beneggi,bar,,Milano,,,,
milano,Bar al 57,bar,,"Viale Papiniano 57, 20123 Milano",+390258114908,,,
milano,Banco d'assaggio,bar,,Milano,,,,
milano,Enoteca naturale,bar,,"Via Santa Croce 19, 20122 Milano",+39 335 8020382,https://enotecanaturale.it/,,
milano,Bar Il Punto,bar,,"Corso Europa 54, 20033 Solaro",,,,
milano,Mag La Pusterla,bar,,"Via Edmondo De Amicis 22, 20123 Milano",+390249755094,https://farmily.webflow.io/locali/mag-pusterla,,
milano,Yogorino,bar,,"Via Pavia 6, 20136 Milano",,,,
milano,Al Baretto des Amis,bar,,Milano,,,,
milano,Bar Tabacchi Civico 3,bar,,"Via Vincenzo Monti 5, 20017 Rho",,,,
milano,Carpe Diem,bar,,"Via Carlo Dall'Acqua 73, 20093 Cologno Monzese",,,,
milano,Officinazero,bar,,"Viale Andrea Doria 44, 20124 Milano",,,,
milano,Bar Nievo,bar,,Milano,,,,
milano,Dogana10,bar,,"Viale Martesana 101, 20055 Vimodrone",,,,
milano,Foresta woodbar,bar,,"Via Celestino Quarto 6,  Milano",,,,
milano,Rebelot,bar,,"Viale Pisa 47, 20146 Milano",,,,
milano,Bar Italia,bar,,Milano,,,,
milano,Caffetteria Torriani,bar,,Milano,,,,
milano,Harris Bar,bar,,"Via Andrea Solari 50, 20144 Milano",+390242290276,https://www.harrisbarmilano.it/,info@harrisbarmilano.it,
milano,GEB,bar,,Milano,,,,
milano,Luma,bar,,"Via Pietro Borsieri 39, 20159 Milano",,,,
milano,Cafè Posilipo,bar,,"Via Nicola Antonio Porpora 144, 20131 Milano",,,,
milano,Gramm,bar,,"Ripa di Porta Ticinese 49, 20143 Milano",,,,
milano,Anarres,bar,,"Via Pietro Crespi 11, 20127 Milano",340 687 0353;0209942972,https://www.anarres.it/,libreria@anarres.it,
milano,The Dome,bar,,"Via Giuseppe Mazzini 2, 20123 Milano",,https://www.thedomemilano.com/,,
milano,Locanda al 5,bar,,"Largo Vittorio Veneto 5, 20045 Lainate",,,,
milano,Pastis,bar,,"Piazza Monte Falterona 2,  Milano",,,,
milano,Giardino,bar,,"Via San Senatore 16, 20122 Milano",+390258325260,,,
milano,[lù-po],bar,,Milano,,,,
milano,Magazzino,bar,,"Via Verona 26, 20099 Sesto San Giovanni",,https://magazzinococktailbistrot.eatbu.com,,
milano,Lom Dopolavoro,bar,,Milano,+39 327 069 8267,,info@lomdopolavoro.com,
milano,Bar Queen,bar,,Milano,,,,
milano,ToastEat,bar,,"Viale Milanofiori , 20057 Assago",,,geomcalboni93@proton.me,
milano,Fuori Luogo,bar,,"Via Lepontina 12, 20159 Milano",,,,
milano,Bar Taita,bar,,"Largo Oreste Murani 2, 20133 Milano",+39 338 692 3799,https://bartaita.eatbu.com/,taitamigliavacca75@gmail.com,
milano,BarZ8,bar,,Milano,,,,
milano,Petazzi 7,bar,,"Piazza Luigi Petazzi 7,  Milano",+39 392 487 4167,https://petazzi-7.eatbu.com/,BARPETAZZI7@GMAIL.COM,
milano,Raja do Sol,bar,,Milano,,,,
milano,Cin cin,bar,,Milano,,,,
milano,Animor Cafè,bar,,Milano,,,,
milano,Love Bar,bar,,Milano,,,,
milano,Lumen,bar,,"Via Dante Alighieri 130,  Milano",+39 349 251 3975,https://lumen20099.it/,,
milano,Leyla Food & Drink,bar,,"Via Sigieri 10, 20135 Milano",+39 328 705 3652,,ncretella@outlook.it,
milano,Pause,bar,,Milano,,,,
milano,Croque Monsieur,bar,breakfast,"via Carlo Farini 44,  Milano",+39 02 9924 7787,,,
milano,Bar Cuore,bar,,Milano,,,,
milano,Raboucer,bar,,Milano,,,,
milano,Dungeon Bliss Lounge Bar,bar,,"Via Sandro Pertini 34,  Milano",,,,
milano,Food & bar,bar,,Milano,,,,
milano,Bar Al Sole,bar,,Milano,,,,
milano,From Cafè,bar,,Milano,,,,
milano,Kimera Cafè,bar,,Milano,,,,
milano,Bar del Corso,bar,,Milano,,,,
milano,Red Coffee,bar,,"Viale Premuda ,  Milano",,,,
milano,Tripstillery,bar,,Milano,,,,
milano,Elbarett,bar,,Milano,,,,
milano,Rizla,bar,,"Corso di Porta Ticinese 38, 20123 Milano",,,,
milano,Artefact,bar,,"Via Vetere 14, 20123 Milano",,,,
milano,PANGU cocktail enoteca& musica,bar,,"Via Pietro Borsieri 32, 20159 Milano",,,,
milano,Bar Crisa,bar,,"Viale Caterina da Forlì 7, 20146 Milano",+39 02 4895 8509,,,
milano,Al Boccaccio,bar,,Milano,,,,
milano,Marla’Pasticceria,bar,,"Corso Lodi 15,  Milano",,,,
milano,Marla’ Pasticceria,bar,,"Corso Lodi 15, 20135 Milano",,,,
milano,Forno Antico,bar,,Milano,,,,
milano,Cimino,bar,,Milano,,,,
milano,S6 Bar Station,bar,,Milano,,,,
milano,Cantina Sarpi 1,bar,,Milano,,,,
milano,Pangu,bar,,Milano,,,,
milano,La Darsena,bar,,"Corso San Gottardo 3, 20136 Milano",,,,
milano,The Roof Milano Bar & Restaurant,bar,,Milano,+39 02 88 57 900,https://www.deicavaliericollection.com/en/the-roof/index,,
milano,ACLI,bar,,Milano,,,,
milano,Cafè Madeira,bar,,Milano,,,,
milano,Rusty,bar,,Milano,,,,
milano,Orange Spritz Bar,bar,,Milano,,,,
milano,Teddy bar,bar,,Milano,,,,
milano,Et pourqoui pas?,bar,,Milano,,,,
milano,Bottini,bar,,Milano,,,,
milano,Bar Di Ugo,bar,,Milano,,,,
milano,Jungle Fish,bar,,Milano,,,,
milano,Tassello del Sei,bar,,Milano,,,,
milano,41 Wine Bar,bar,,"Via Volturno 41, 20124 Milano",,,,
milano,Felix,bar,,"Via Filippo Argelati 1,  Milano",,,,
milano,Bar Family,bar,,Milano,,,,
milano,Blu & Bubbles,bar,,Milano,,,,
milano,Isola Bar,bar,,Milano,,,,
milano,Daisy American Garden,bar,,"Ripa di Porta Ticinese 79, 20143 Milano",,https://www.instagram.com/daisyamericangarden/,,
milano,Steam Factory,bar,,"Ripa di Porta Ticinese 51, 20143 Milano",,,,
milano,Bar fortuna,bar,,Milano,,,,
milano,LUX Gourmet Social Club,bar,,"Via Eugenio Carpi 5, 20131 Milano",,,,
milano,bArT,bar,,Milano,,,,
milano,New Life,bar,,Milano,,,,
milano,Marj Bistrot,bar,,"Via Gaspare Rotondi 50, 20037 Paderno Dugnano",,,,
milano,Doppio Malto,bar,,Milano,,,,
milano,Lido Liquor Bar,bar,,"Piazzale Antonio Cantore 4, 20123 Milano",,https://lidoliquorbar.it/,,
