citta,nome,amenity,cuisine,indirizzo,telefono,sito,email_osm,email_sito
torino,La Placette,restaurant,regional,"Via della Chiesa 5, 10060 Usseaux",+39012183073,https://laplacette.it/,,
torino,Circolo Risorgimento,restaurant,italian,Torino,,,,
torino,Porto di Faule,restaurant,,Torino,,,,
torino,La Taverna di Frà Fiusch,restaurant,italian,"Via Maurizio Beria 32,  Revigliasco",+39 011 8608224,,info@frafiusch.it,
torino,el Tiki,restaurant,mexican,Torino,,,,
torino,Ristorante Quo Vadis,restaurant,,Torino,,,,
torino,Bar Roma Ristorante Pizzeria,restaurant,,"Villaretto 121, 10060 Roure",,,,
torino,Ristorante La Cioca,restaurant,,"Via Nazionale 11, 10060 Roure",+39 0121 842505,,,
torino,Trattoria Carmen,restaurant,regional,"Via Ormea 15, 10125 Torino",,,,
torino,Pizzeria Ponte Vecchio,restaurant,pizza,Torino,,,,
torino,Floating Panfuwa,restaurant,coffee_shop;sushi,"Via Maria Vittoria 2, 10123 Torino",,,,
torino,Il rosso di sera,restaurant,,Torino,+39 011 349 9005,https://ilrossodisera.com/,info@ilrossodisera.com,
torino,La Smorfia di Pulcinella Pizzeria Ristorante,restaurant,,Torino,+39 011 995 6155,http://lasmorfiadipulcinella.it/,,
torino,Ristorante Da Mauro,restaurant,,10082 Cuorgnè,,,,
torino,Passet,restaurant,regional,"Via Nazionale 121, 10060 Pragelato",+39 012 278 948,https://albergopasset.com/il-ristorante/,,
torino,Nuova Sharm,restaurant,pizza,Torino,,,,
torino,Sushi del Manzò,restaurant,italian;japanese,Torino,+39 011 0899388,https://sushidelmanzo.com,,
torino,Terra d'oriente,restaurant,chinese;pizza,Torino,,,,
torino,Ispera,restaurant,italian,"Via Pietro Cossa 115/31,  Torino",+39 348 105 2566,,,
torino,Ling Hotpot & BBQ,restaurant,,Torino,,,,
torino,Ristorante Ventuno,restaurant,pizza;coffee_shop;italian,"Via Gressoney 21, 10155 Torino",+390113325151,https://m.facebook.com/ristoranteventuno/,,
torino,Fradiavolo,restaurant,pizza,Torino,,,,
torino,Pizze e delizie,restaurant,pizza,Torino,,,,
torino,Dingji ramen,restaurant,chinese,"Via Venti Settembre 6, 10121 Torino",+39 366 1348535,,,
torino,BARISTOPIZZADISCOPUB A MODO MIO,restaurant,coffee_shop;fish;italian_pizza;italian;pasta;pizza;sandwich,"Strada provinciale 56 Strambino/Piverone ,  Torino",+39 393 906 4070,,,
torino,Suki,restaurant,japanese,Torino,,,,
torino,Bocciofila Crimea,restaurant,,Torino,,,,
torino,Me gusta,restaurant,pizza,Torino,,,,
torino,Rubino,restaurant,,Torino,,,,
torino,Portamivia,restaurant,pizza,Torino,,,,
torino,Birichin - The egg,restaurant,,Torino,,,,
torino,Bengasi,restaurant,asian,Torino,,,,
torino,Locanda Vecchio Novecento,restaurant,regional,Torino,+39 011 9268614,https://www.vecchionovecento.it/,,
torino,Tutto Fa Brodo,restaurant,chinese,Torino,,,,
torino,Ristorante Trattoria Alpi,restaurant,italian,Torino,+39 0125 658240,,,
torino,Clapsy.it,restaurant,seafood,Torino,,,,
torino,Ristorante Caciucco,restaurant,italian;fish,"Via Amedeo di Castellamonte , 10078 Venaria Reale",+39 011 214 520,https://ristorantecaciuccotorino.it/,,
torino,Da Irene e Mary,restaurant,italian,Torino,+39 346 1182416,,,
torino,Al tirabusun,restaurant,,Torino,,,,
torino,tayō,restaurant,sushi,Torino,,,,
torino,Shi Shang Xuan,restaurant,chinese,"Corso Vercelli 21e, 10152 Torino",,,,
torino,Old Wild West,restaurant,american,Torino,+39 011 562 4103,https://www.oldwildwest.it/it/ristoranti/torino-stazione-porta-nuova,,
torino,Rossopomodoro,restaurant,pizza;seafood,Torino,+39 011 1978 1792,https://ristoranti.rossopomodoro.it/portanuovatorino-3c66d6474737,,
torino,Berberè,restaurant,pizza,Torino,+39 011 19510090,https://www.berberepizza.it/torino-porta-palazzo/,,
torino,La Lenza,restaurant,regional,Torino,+39 011 9882385,https://www.lalenza.it/ristorante/,,
torino,Antica Locanda del Ramo Verde,restaurant,italian,"Via Sereine 85, 10080 Alpette",+39 0124 809120,,,
torino,Il Filo di Canapa,restaurant,,"Via Garzigliana 3,  Macello",,,,
torino,Sportello,restaurant,pizza,Torino,+39 011 4377802,https://www.pizzeriasportello.it/,,
torino,Panuozzeria,restaurant,pizza,Torino,,,,
torino,Trattoria Tarassaco,restaurant,regional;italian,"Via Avigliana 13,  Torino",+39 011 411 2565,,,
torino,Trattoria San Pietro,restaurant,regional;italian,"Strada Virana 4, 10020 Pecetto Torinese",+393285948822,https://trattoriasanpietropecetto.eatbu.com,trattoriasanpietro4@libero.it,
torino,L'Erbi,restaurant,regional,"6, 10069 Villar Perosa",+39012151103,https://lerbi.com,lerbiristorante@gmail.com,
torino,Suki,restaurant,sushi,"Via Giovanni Amendola 8, 10121 Torino",,,,
torino,Potro,restaurant,,"Via San Francesco da Paola 29,  Torino",,,,
torino,L'orto bistrò,restaurant,,Torino,,,,
torino,La capricciosa,restaurant,pizza;italian,"Via Genova 13, 10126 Torino",+39 011 6965000,https://www.ristorantelacapricciosa.it/,info@lacapricciosa.com,
torino,Saluce,restaurant,,"Via Ormea 6c, 10125 Torino",,https://www.ristorantesaluce.it/,,
torino,La Griglieria,restaurant,italian,"Via Roma 56, 10090 Trana",,,,
torino,Trattoria Superga,restaurant,regional,Torino,+39 011 943 1720,,,
torino,Bel Deuit,restaurant,regional,"Via Superga 58, 10020 Baldissero Torinese",+39 011 943 1719,,,
torino,Osteria dell'Amicizia,restaurant,meat;fish,Torino,+39 011 8996808,,,
torino,Carlina,restaurant,,Torino,,,,
torino,Aijo by Tokyo,restaurant,,"Via Niccolò Tommaseo 1,  Torino",+390113052983,https://www.facebook.com/AIJO-by-Tokyo-104541761055427,,
torino,Locanda del Priore,restaurant,,"Piazza del Priore 1,  Torino",,,,
torino,Fanfaluch,restaurant,regional;italian,"8, 10124 Torino",,https://www.fanfaluch.it,info@fanfaluch.it,
torino,Bontà da Re ristopiccolo,restaurant,,Torino,+39 345 1273337,,,
torino,Locanda La Posta,restaurant,regional,"Via dei Fossi 7,  Cavour",+39 0121 69989,https://www.locandalaposta.it/,posta@locandalaposta.it,
torino,Trattoria Ultima Spiaggia,restaurant,italian,Torino,+39 348 0934461,,,
torino,Pan,restaurant,japanese,Torino,+39 0118902992,https://ristorantegiapponesepan.it/,,
torino,cRust,restaurant,pizza,Torino,,,,
torino,Kenjo,restaurant,sushi,Torino,+39 011 835143,https://sushikenjo.com/,,
torino,Chica España,restaurant,spanish;italian,"Via Nazionale 47, 10050 Gravere",,,,
torino,Pizzeria Bella'Mbriana,restaurant,,"Via Castagnevizza 29/A,  Torino",+39 011 403 4256,bellambrianacollegno.it,,
torino,Ristorante cinese Hong Fu,restaurant,,"Corso Francia 75,  Torino",+39 393 162 3822,,,
torino,Colapasta,restaurant,,"Corso Francia 98,  Torino",+39 011 411 0629,https://www.ristorantecolapasta.it/,,
torino,Pizzeria Peccati di gola,restaurant,pizza,"Via Traforo 27,  Torino",+39 0122 640642,,,
torino,Mangia Mangia,restaurant,pizza,"Via Traforo 16,  Torino",+39 329 393 0327,https://www.pizzeriamangiamangia.com/,,
torino,La bufala nera,restaurant,pizza,Torino,,,,
torino,Al Molo 19,restaurant,,Torino,,,,
torino,Brace,restaurant,italian,"Via Godino Delio 17/A, 10060 Pinerolo",+39 344 1567515,https://www.chefmehdi.com/,,
torino,Cantina degli Amici,restaurant,,"Via Nazionale 262, 10060 Pragelato",+39 0122 78321,,,
torino,Sole,restaurant,japanese,"Via Villarbasse 20f, 10141 Torino",,,,
torino,Voglia di Pizza da Enzo,restaurant,pizza,"Via Poirino 7, 10022 Carmagnola",+390112642082,,,
torino,Mai Thai,restaurant,thai,Torino,,,,
torino,Lo Staglio,restaurant,,Torino,,,,
torino,Il Bivio,restaurant,italian,Torino,,,,
torino,Boka,restaurant,,Torino,,,,
torino,La Piccola Dimora,restaurant,pizza,Torino,,,,
torino,Picros,restaurant,pizza,Torino,,,,
torino,Bar Trattoria Caccia Reale,restaurant,italian;regional,"Via Roma 14, 10080 Noasca",,,,
torino,E'den,restaurant,italian,"Via San Quintino 8H,  Torino",,,edensanquintino@gmail.com,
torino,Carpe Diem,restaurant,pizza,"Via Angelo Bianciotto 47, 10069 Villar Perosa",,,,
torino,Tafta,restaurant,pizza,"Via Nazionale 72, 10069 Villar Perosa",,,,
torino,Bu&Co burger cocktail and pizza house,restaurant,,"Via Alessandria 2, 10090 Castagneto Po",+39 351 410 9194,,,
torino,3P Bistrot & Pizzeria,restaurant,italian,"Via Monfol 9, 10050 Sauze d'Oulx",+393663233694,https://www.treppp.it,,
torino,Tirami Su,restaurant,coffee_shop;regional,Torino,+39 3519428841,,,
torino,Nuvo,restaurant,pizza,Torino,,,,
torino,Lo Zodiaco,restaurant,pizza,Torino,,,,
torino,Il Borgo,restaurant,,Torino,,,,
torino,Trattoria del Commercio,restaurant,,Torino,,,,
torino,Bar Trattoria Picinin,restaurant,,Torino,,,,
torino,Casa Mia - Below,restaurant,italian,"Via Assietta 4, 10050 Sauze d'Oulx",,,,
torino,Pizza House,restaurant,pizza,"Via Monfol 4, 10050 Sauze d'Oulx",+393664746235,,,
torino,Ristorante Chalet Villa Daniela,restaurant,,"Via Monfol 8, 10050 Sauze d'Oulx",+390122850459,,,
torino,Pizzificio Saraceno,restaurant,,"via Filadelfia 21/b,  Torino",,,,
torino,Chinino food ristorante sociale,restaurant,,"Via Montevideo 41,  Torino",,,,
torino,Andiamo Là,restaurant,pizza,Torino,,,,
torino,T-Bone Station,restaurant,steak_house,Torino,,,,
torino,Il Cantinone,restaurant,pizza,Torino,,,,
torino,La Pista Bistrot,restaurant,,Torino,,,,
torino,Cacio e Pepe,restaurant,,Torino,,,,
torino,Pizzeria Lo Smeraldo,restaurant,,Torino,,,,
torino,Pasticceria Micci Roberto,restaurant,,Torino,,,,
torino,Kebap Paradiso,restaurant,,Torino,,,,
torino,Wi.De,restaurant,fusion;cocktail,Torino,+39 331 9813382,https://widequadrilatero.it/,widequadrilatero@gmail.com,
torino,Ristorante Il Molino,restaurant,,Torino,,,,
torino,Ristoro Viareggio,restaurant,,Torino,,,,
torino,Bottega Flegrea,restaurant,pizza,Torino,,,,
torino,Bogianen - Pizzeria piemontese,restaurant,pizza;regional,Torino,+39 011 19035760,,,
torino,La Buta Stupa,restaurant,,Torino,,,,
torino,Nuovi Orizzonti,restaurant,pizza,"Via San Donato 8c, 10144 Torino",+39 345 975 3532,,,
torino,Smocking bar,restaurant,,"4d,  Torino",,,,
torino,Trattoria Rampin,restaurant,regional,Torino,,,,
torino,Renatino,restaurant,,Torino,,,,
torino,Osteria contemporanea - La bottega 'd Mentin,restaurant,,Torino,,,,
torino,Mik Sushi,restaurant,,"Strada Torino ,  Torino",,,,
torino,Roadhouse,restaurant,steak_house,"Via Otto Marzo ,  Torino",,,,
torino,Cucina Rambaldi,restaurant,italian,Torino,,,,
torino,Sharazad,restaurant,persian,Torino,+39 011 5612455,,,
torino,Osteria Barcellona,restaurant,fish,Torino,+39 011 18754908,,,
torino,Antica Trattoria dei Tetti,restaurant,,Torino,,,,
torino,Trattoria del Borgo,restaurant,,Torino,,,,
torino,Cedro del Libano,restaurant,lebanese,"Via Ugo Foscolo 20, 10126 Torino",+39 344 5066344,https://cedrodellibano.net/,,
torino,Dawat,restaurant,indian,"Via Milano 8h, 10122 Torino",+39  011 2645181,https://dawattorino.it/,,
torino,Sa Corte Noa,restaurant,italian;sarda,"Via Milano 16, 10122 Torino",+39 011 521 5557,,,
torino,PlinTO,restaurant,pasta,"Via Cernaia 40, 10122 Torino",,,,
torino,Bitnada,restaurant,korean,Torino,,,,
torino,Fujienn e Magnann by Totò Pizza e sfizi napoletani,restaurant,pizza,"Via Genova 35b, 10126 Torino",,https://www.fujiennemagnanntorino.it/,,
torino,La Capra Ignorante,restaurant,brazilian,"Via Roma 23, 10020 Marentino",,https://www.lacapraignorante.com/,,
torino,Grande Asportazione Vini - Erminio,restaurant,,Torino,+39 346 6010340,,,
torino,Toro Pazzo,restaurant,,"Via Giacomo Matteotti 24, 10017 Montanaro",,,,
torino,Osteria e Gastronomia la Cadrega,restaurant,,Torino,,,,
torino,Sushi del maslè,restaurant,sushi,Torino,,,,
torino,Jiang Noodles & Sishi,restaurant,noodle;sushi,Torino,,,,
torino,Osteria Papi,restaurant,,Torino,+39 011 648 5589,,,
torino,Ai Tetti Blu,restaurant,pizza,Torino,,,,
torino,Mondo Pizza,restaurant,pizza,"Strada Genova 153,  Torino",,,,
torino,Kombu,restaurant,sushi,Torino,,,,
torino,Ristorante al Borgo Antico,restaurant,,Torino,,,,
torino,il Rione,restaurant,regional,Torino,,,,
torino,Da Pecchia,restaurant,pizza,Torino,,,,
torino,Oscar Wilde,restaurant,pizza,Torino,,,,
torino,Ristorante Piazza dei Mestieri,restaurant,,Torino,+39 011 19709679,https://ristorantelapiazza.com/home/,,
torino,Ristorante Centro,restaurant,italian,"Via Bartolomeo Truchetti 9, 10084 Forno Canavese",+39 0124 640 106,,,
torino,Il quadrifoglio,restaurant,pizza,Torino,,,,
torino,Cascina La Villa,restaurant,italian,Torino,,,,
torino,In Primis,restaurant,italian;pizza,Torino,+39 011 026 0426,https://www.inprimisristorantepizzeria.it/,,
torino,Bao Pokè,restaurant,asian,Torino,,,,
torino,Chak'Ramen,restaurant,ramen,"Via Venti Settembre 11, 10121 Torino",+39 011 1918 0335,https://chakramen.it/torino/,,
torino,Pizzeria Quick dei Giovani,restaurant,burger;italian_pizza;local;pizza,"Via Principi d'Acaja 53, 10138 Torino",,https://www.quickdeigiovani.com/,,
torino,Osteria Casa Roda,restaurant,regional,"Largo Romano 43, 10011 Agliè",,,,
torino,Signorvino,restaurant,,Torino,,,,
torino,Bomaki,restaurant,brasilian;nippo,Torino,,,,
torino,Dispensa Emilia,restaurant,emilian;emiliana,Torino,,,,
torino,Old Wild West,restaurant,american,Torino,,,,
torino,Old Wild West,restaurant,american,Torino,,,,
torino,Old Wild West,restaurant,american,Torino,,,,
torino,L Circul,restaurant,,Torino,,,,
torino,La Credenza - Osteria Popolare Bussoleno,restaurant,,Torino,,,,
torino,Ponte Barra,restaurant,italian,"Corso Casale 308b, 10132 Torino",+39 011 8980187,https://www.ristorantepontebarra.it/,,
torino,La Cope trattoria pizzeria,restaurant,italian;pizza,Torino,,,,
torino,Paradise,restaurant,pizza;italian,"Corso Moncenisio 2, 10090 Rosta",,,,
torino,EJ,restaurant,japanese;italian,"Strada della Risera 1, 10090 Rosta",,,,
torino,Sirio,restaurant,,Torino,,,,
torino,Japs!,restaurant,ramen;sushi,Torino,+39 011 19717471,,,
torino,Trattoria Nonna Angela,restaurant,italian,Torino,+39 011 2165250,,,
torino,Castello di San Giuseppe,restaurant,,Torino,,,,
torino,Madama Piola,restaurant,,"Via Luigi Tarino 11e, 10124 Torino",+39 011 9615842,,,
torino,Ristorante Mombarone,restaurant,italian,"Corso Vittorio Emanuele 31, 10010 Albiano d'Ivrea",+39 0125 59601,,,
torino,2J Modern Cuisine,restaurant,,"Vicolo Giachetti 8, 10010 Azeglio",,https://www.2jmoderncuisine.it/,info@2jmoderncuisine.it,
torino,Ristorante Alpino,restaurant,italian,"Borgata Trione , 10080 Alpette",,,,
torino,Il Buongustaio,restaurant,,"Via Statale 45, 10012 Bollengo",,,info@ilbuongustaiobollengo.it,
torino,BuonAppetito,restaurant,pizza,"Via Statale 40,  Torino",,,,
torino,Cascina Dell'Allaas,restaurant,,"Via Statale 18, 10012 Bollengo",+39 0125 57545,https://www.cascinallaas.it/,cascinaallaas@libero.it,
torino,El Serniss,restaurant,,"Località Mirauda 4, 10080 Santa Elisabetta",,,,
torino,Balmetto Mercando,restaurant,italian,"Via del Buonumore 71, 10013 Borgofranco d'Ivrea",,,balmetto.mercando.vinosteria@gmail.com,
torino,Società di Borgiallo La Roca Bianca,restaurant,,"Via Pietro Bertolero 1, 10080 Borgiallo",,,,
torino,Ristorante Il Balmetto,restaurant,,"Via Fratelli Savio 7, 10013 Borgofranco d'Ivrea",,https://sites.google.com/view/ilbalmetto/,info@ilbalmetto.com,
torino,Al Mulino,restaurant,,"Via Roma 7, 10013 Borgofranco d'Ivrea",,,,
torino,Polipazzo,restaurant,seafood,"Via Torino 43, 10013 Borgofranco d'Ivrea",,,polipazzorist@gmail.com,
torino,Sicily,restaurant,pizza,"Via Olmetto 10, 10013 Borgofranco d'Ivrea",,,,
torino,Ristorante Ricciardone,restaurant,,Torino,,,,
torino,Pizza Factory,restaurant,pizza,Torino,,,,
torino,HARE Restaurant Burolo,restaurant,sushi,"Strada Statale 228 del Lago di Viverone 4, 10010 Burolo",,https://harerestaurant.com/home/,info@harerestaurant.com,
torino,Pizzeria Settimo Cielo,restaurant,pizza,"Via Bridola 5, 10010 Burolo",+39 0125 57361,,settimo.cielosas@libero.it,
torino,La Graziosa Trattoria,restaurant,,"Piazza Marconi 7, 10010 Caravino",+39 0125 778191,,,
torino,Ristorante Oriente,restaurant,italian;mediterranean,"Strada per Castelnuovo Nigra 28, 10081 Castellamonte",+39 0124 515472,,ristorante-loriente@libero.it,
torino,Trattoria Canavesana,restaurant,,"Frazione Sant'Antonio 135, 10081 Castellamonte",+39 0124 582 766,,,
torino,Il Valentino,restaurant,piemontese,"Strada per Castelnuovo Nigra 21, 10081 Castellamonte",+39 0124 515 476,https://ristoranteilvalentino.it/,ilvalentino@alice.it,
torino,Ristorante Pizzeria Jolly,restaurant,pizza;seafood;italian,"Via Costantino Nigra 22, 10081 Castellamonte",+39 0124 582 037,https://pizzeriajolly.net/,info@pizzeriajolly.net,
torino,Cà D'Or,restaurant,italian,"Via Commendator Ceratto 5, 10080 Vidracco",,,,
torino,Fumi,restaurant,sushi,"Via Costantino Nigra 11, 10081 Castellamonte",+39 0124 442914,https://fumisushi.it/?fbclid=IwY2xjawIjwwFleHRuA2FlbQIxMAABHb7ICN9LW7HZLFg4kwE5RPKlArmBQhsdoaZOnbyhi2w9p3tJuBsz0y9QxQ_aem_xI57bL2j3MjBmLLoJrnPMw,yinyuwei1017@qq.com,
torino,Leon Bar Pizzeria,restaurant,pizza;italian,"Via Giuseppe Romana 46, 10081 Castellamonte",,,,
torino,Lileto Home Restaurant,restaurant,,"Frazione Campiglia Soana , 10080 Valprato Soana",,,,
torino,Ris - Storie di riso,restaurant,rice,Torino,,,,
torino,Karmacola,restaurant,indian,Torino,,https://karmacola.it/,,
torino,Karmacola,restaurant,indian,Torino,,https://karmacola.it/,,
torino,Ristorante Oasi Gallenca,restaurant,,"Frazione Gallenca 100, 10087 Valperga",+39  0124 440319,,info@oasigallenca.it,
torino,Koivu,restaurant,,"Strada Provinciale per Trausella 20, 10089 Valchiusa",,https://koivusaunaecucina.com/il-ristorante/,info@koivusaunaecucina.com,
torino,Alambik,restaurant,,"Piazza Ricardi 5, 10080 Valchiusa",,,,
torino,Stella Alpina,restaurant,,"Borgata Villa 13, 10080 Ceresole Reale",+39 0124 953 154;+39 0124 953 132,,pensionestellalpina@gmail.com,
torino,Osteria Chiesanuova,restaurant,regional,"Via Cresto 1, 10080 Chiesanuova",+39 0124 651 968,,,
torino,L'Osteria,restaurant,,"Via Montenero 15, 10082 Cuorgnè",,,,
torino,Ristorante Avetta,restaurant,,"Via Torino 5, 10010 Cossano Canavese",+39 0125 779937,,ristoranteavetta@gmail.com,
torino,Bellaria Risto Pizzeria Grill,restaurant,italian;pizza,"Via Bandone 38, 10082 Cuorgnè",+39 0124 517 206,,,
torino,"Pizzeria ""Ciro""",restaurant,pizza,"Via Milite Ignoto 3, 10082 Cuorgnè",,,ciroconiglio89@gmail.com,
torino,Da Giò,restaurant,pizza,"Via Montenero 13, 10082 Cuorgnè",,,pizzeriadagio2022@gmail.com,
torino,Fricandò,restaurant,regional;pizza,Torino,,,,
torino,Pizza al Volo,restaurant,pizza,"Frazione Crosi 4/bis, 10084 Forno Canavese",+39 0124 77788,,pizzaalvolo@outlook.it,
torino,Bar Trattoria La Rotonda,restaurant,,"Frazione Crosi 3, 10084 Forno Canavese",+39 0124 77563,,,
torino,De Simone Brizio,restaurant,pizza,"33, 10084 Forno Canavese",+39 0124 77702,,,
torino,Bar Ristorante Pont Viei,restaurant,,"6, 10080 Ingria",,,,
torino,Sapori di Calabria,restaurant,pizza,"Via Vittorio Veneto 218, 10010 Lessolo",,,,
torino,Pizzeria e Ristorante da Tiziano,restaurant,,"Via Roncaglie 7, 10080 Locana",+39 0124 83165,https://www.pizzeriadatiziano.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3276329729479116748,,
torino,Trattoria delle Alpi,restaurant,,"Via Roma 74, 10080 Locana",,,,
torino,Osteria Edelweiss,restaurant,,"Via Torino 82, 10080 Locana",,,,
torino,Donburi House,restaurant,japanese,Torino,,,,
torino,Monnalisa Bistrot,restaurant,,"Località San Carlo 1, 10090 Montalenghe",+39 011 089 7607,,monnalisabistrot@gmail.com,
torino,'L Burnel,restaurant,regional,"Via Maestra 31, 10010 Nomaglio",+39 0125 604051,,lburnel@libero.it,
torino,Bar Ristorante la Bocciofila,restaurant,,"Via San Ponso 22, 10080 Pertusio",,,,
torino,Ristorante Berta,restaurant,,"Via San Firmino 9, 10080 Pertusio",+39  0124 617206,,ristorantebertapertusio@yahoo.it,
torino,La volpe e l'uva,restaurant,italian,"Strada Valle Sauglio 130, 10020 Pecetto Torinese",+39 011 860 9911,,,
torino,Ristorante San Martino,restaurant,,"Via Roma 35, 10020 Riva Presso Chieri",+39 011 9468186,https://www.ristorantesanmartino.it,,
torino,Agriturismo Cascina Gaio,restaurant,italian,"Strada Aronco 2b, 10010 Piverone",,https://www.agriturismogaio.it/,info@agriturismogaio.it,
torino,Il Ritrovo,restaurant,,"Via Guglielmo Marconi 33a, 10085 Pont Canavese",,,ilritrovowinebar@gmail.com,
torino,Babando Maria Gabriella,restaurant,,"Via Roma 73, 10085 Pont Canavese",+39 0124 84478,,,
torino,Pizzeria Da Vincenzo e Lucia,restaurant,pizza,"Via Fulvio Ottorino Roscio 4, 10085 Pont Canavese",,,,
torino,Tellaria,restaurant,pizza,"Piazza Craveri 2, 10085 Pont Canavese",,,,
torino,Piadino,restaurant,piadina,"Via Leon Tron 19, 10095 Grugliasco",+393407107786,https://piadino.eatbu.com/?lang=it,,
torino,Viridian Restaurant & Gourmet Pizza,restaurant,,"Regione Mezzanetti 2, 10010 Quassolo",,https://www.viridianevents.it/,viridianrestaurant@gmail.com,
torino,Ristorante Bar Il Ponte,restaurant,,"Via Dante Alighieri 1, 10010 Quassolo",,,,
torino,Da Giovanni,restaurant,,"Via Fontanariola 3, 10010 Quincinetto",+39 0125 757 447,,,
torino,Cantavin,restaurant,,"Via Guglielmo Marconi 1, 10010 Quincinetto",,https://cantavin.it/,gabriele@cantavin.it,
torino,Da Marino,restaurant,,"Via Montellina 7, 10010 Quincinetto",+39 0125 757 952,,,
torino,Mingèn Home Restaurant,restaurant,italian,"11, 10080 Ribordone",,,,
torino,Ristorante Villa,restaurant,seafood,"Corso Vittorio Emanuele II 5, 10080 Rivara",,,,
torino,Trattoria Del Ponte,restaurant,,"Via Forno 36, 10080 Rivara",+39 0124 418 203,,,
torino,Pizzeria Biancaneve,restaurant,pizza,"Via Bartolomeo Grassa 32, 10080 Rivara",+39 0124 31534,,,
torino,L'Ultima Follia 2.0,restaurant,pizza,"Via Umberto I 29, 10070 Rocca Canavese",+39 011 924 0474,,ultima.follia2.0@gmail.com,
torino,La Spada nella Rocca,restaurant,,"Borgata Gerbido , 10070 Rocca Canavese",+39 011 923 9004,,,
torino,Ristorante Americano,restaurant,italian,"Via Municipio 8, 10080 Rueglio",+39 0125 780 334,,,
torino,Vecchio Mulino Bar Osteria Pizzeria,restaurant,italian;pizza,"Strada della Gora , 10010 Rueglio",,https://www.vecchiomulinorueglio.it/,info@vecchiomulinorueglio.it,
torino,La Mandragola di San Giorgio,restaurant,pizza,"Via Michele Chiesa 3, 10090 San Giorgio Canavese",+39 0124 450 806,https://www.lamandragola-pizzerie.it/pizzeria-la-mandragola-san-giorgio-canavese.asp,,
torino,Bar Trattoria La Iena,restaurant,,"Strada per Agliè 2, 10090 San Giorgio Canavese",+39 0124 321 128,,,
torino,Pizzeria d'asporto Little king,restaurant,pizza,"Via Iavelli 21, 10090 San Giorgio Canavese",+39 0124 577795,,,
torino,"Bar Ristorante ""La Travà""",restaurant,regional,"Via Romano 1, 10010 Scarmagno",+39 0125 713 092,,,
torino,Trattoria Da Pero,restaurant,,"69, 10010 Settimo Vittone",+39 0125 658 447,,,
torino,Bar Ristorante La Quiete Di Omenette,restaurant,,"Via Provinciale 57, 10010 Settimo Vittone",+39 0125 757 608,,,
torino,Ristorante La Baracca,restaurant,,"68, 10010 Settimo Vittone",,,la.baracca.1970@gmail.com,
torino,La Favola,restaurant,pizza,"Via Cigliano 20, 10015 Ivrea",,https://lafavolapizzeriagourmet.eatbu.com/,massimiliano.rolfo@gmail.com,
torino,La Gusteria,restaurant,,"Via Quattro Martiri 9/11, 10015 Ivrea",+39 0125 45903,,,
torino,La Rava e La Fava,restaurant,seafood,"Corso Vercelli 50, 10015 Ivrea",+39 0125 48412,https://ristorantelaravaelafava.it/,,
torino,La Muraglia Ristorante Cinese e Giapponese,restaurant,chinese;japanese,"Via Cardinale Richelmy 8, 10015 Ivrea",+39 0125 617715,https://www.lamuragliaristorante.it/ivrea/,,
torino,Osteria San Maurizio,restaurant,,"Via Elio Guarnotta 1, 10015 Ivrea",+39 0125 360863,https://www.osteria-sanmaurizio.it/,osteriasanmaurizio@gmail.com,
torino,Eat,restaurant,,"Via Cascinette , 10015 Ivrea",,,,
torino,La Piola del Generale,restaurant,regional,"Via Quattro Martiri , 10015 Ivrea",,,,
torino,Moma,restaurant,italian;american;oriental,"Via dei Patrioti 19, 10015 Ivrea",+39 0125 425972,,,
torino,Da Adamo,restaurant,pizza,"Corso Costantino Nigra 53, 10015 Ivrea",,,,
torino,Trattoria Subrich,restaurant,,"Via Maestra 21, 10015 Ivrea",+39 0125 616557,https://trattoriasubrich.metro.bar/?lang=it,trattoriasubrich@gmail.com,
torino,Stop 'N Go,restaurant,,"Corso Vercelli 358, 10015 Ivrea",+39 0125 251102,,,
torino,ErikPizza di Petti Vincenzo,restaurant,pizza,"Via Strusiglia 24d, 10015 Ivrea",,https://erikpizza.xmenu.it/,info.erikpizza@gmail.com,
torino,Foravia - Bottega e Cucina,restaurant,,"Via Arduino 89, 10015 Ivrea",,https://www.bottegaforavia.it/,bottegaforavia@gmail.com,
torino,Agriturismo la Vecchia Fornace,restaurant,,"Via della Grangia 28, 10015 Ivrea",+39 0125 230065,https://lavecchiafornacemaggiora.it,,
torino,XO Restaurant & Lounge Bar,restaurant,,"Via Sant'Ulderico 7, 10015 Ivrea",+39 0125 036019,https://www.3thotel.it/,,
torino,Trattoria Cavallo Grigio,restaurant,regional,"Via Torino 549, 10015 Ivrea",,,trattoriacavallogrigio@gmail.com,
torino,Pizza Vip,restaurant,pizza,Torino,+39 0125 253341,https://pizzavipivrea.it/,info@pizzavip.com,
torino,Gustavo Pizzeria Macelleria Griglieria,restaurant,pizza;kebab;tacos,Torino,+39 0125 641155,,gustavoivrea@gmail.com,
torino,Fumi,restaurant,sushi,"Via Cascinette 20, 10015 Ivrea",+39 0125 1891193,https://fumisushi.it/,fumirestaurant.ivrea@gmail.com,
torino,Pizza In,restaurant,pizza,"Corso Vercelli 336, 10015 Ivrea",+39 0125 253352,,pizzainsnc@libero.it,
torino,L'Osteria,restaurant,,"Via dei Patrioti 6, 10015 Ivrea",,,,
